"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"4599","352","1400000US06037532303","Census Tract 5323.03, Los Angeles County, California"
"4013","434","1400000US06037532304","Census Tract 5323.04, Los Angeles County, California"
"45","23","1400000US06037532400","Census Tract 5324, Los Angeles County, California"
"4195","387","1400000US06037532500","Census Tract 5325, Los Angeles County, California"
"3289","234","1400000US06037532603","Census Tract 5326.03, Los Angeles County, California"
"2739","217","1400000US06037532604","Census Tract 5326.04, Los Angeles County, California"
"3301","444","1400000US06037532605","Census Tract 5326.05, Los Angeles County, California"
"4405","331","1400000US06037532606","Census Tract 5326.06, Los Angeles County, California"
"3417","321","1400000US06037532700","Census Tract 5327, Los Angeles County, California"
"4590","501","1400000US06037532800","Census Tract 5328, Los Angeles County, California"
"7058","569","1400000US06037532900","Census Tract 5329, Los Angeles County, California"
"4709","515","1400000US06037533001","Census Tract 5330.01, Los Angeles County, California"
"2705","294","1400000US06037533002","Census Tract 5330.02, Los Angeles County, California"
"3283","242","1400000US06037533103","Census Tract 5331.03, Los Angeles County, California"
"4415","407","1400000US06037533104","Census Tract 5331.04, Los Angeles County, California"
"2510","280","1400000US06037533105","Census Tract 5331.05, Los Angeles County, California"
"1655","179","1400000US06037533106","Census Tract 5331.06, Los Angeles County, California"
"3503","271","1400000US06037533107","Census Tract 5331.07, Los Angeles County, California"
"2788","229","1400000US06037533201","Census Tract 5332.01, Los Angeles County, California"
"3124","279","1400000US06037533202","Census Tract 5332.02, Los Angeles County, California"
"1931","171","1400000US06037533203","Census Tract 5332.03, Los Angeles County, California"
"3346","269","1400000US06037533300","Census Tract 5333, Los Angeles County, California"
"5098","346","1400000US06037533401","Census Tract 5334.01, Los Angeles County, California"
"4240","303","1400000US06037533402","Census Tract 5334.02, Los Angeles County, California"
"2848","211","1400000US06037533403","Census Tract 5334.03, Los Angeles County, California"
"3051","295","1400000US06037533501","Census Tract 5335.01, Los Angeles County, California"
"2143","211","1400000US06037533502","Census Tract 5335.02, Los Angeles County, California"
"2141","237","1400000US06037533503","Census Tract 5335.03, Los Angeles County, California"
"4762","455","1400000US06037533601","Census Tract 5336.01, Los Angeles County, California"
"5546","441","1400000US06037533602","Census Tract 5336.02, Los Angeles County, California"
"6986","509","1400000US06037533603","Census Tract 5336.03, Los Angeles County, California"
"2998","277","1400000US06037533701","Census Tract 5337.01, Los Angeles County, California"
"3543","274","1400000US06037533702","Census Tract 5337.02, Los Angeles County, California"
"5259","582","1400000US06037533703","Census Tract 5337.03, Los Angeles County, California"
"6324","449","1400000US06037533803","Census Tract 5338.03, Los Angeles County, California"
"4207","338","1400000US06037533804","Census Tract 5338.04, Los Angeles County, California"
"3485","312","1400000US06037533805","Census Tract 5338.05, Los Angeles County, California"
"3794","464","1400000US06037533806","Census Tract 5338.06, Los Angeles County, California"
"6320","372","1400000US06037533901","Census Tract 5339.01, Los Angeles County, California"
"4049","226","1400000US06037533902","Census Tract 5339.02, Los Angeles County, California"
"5125","388","1400000US06037534001","Census Tract 5340.01, Los Angeles County, California"
"4628","406","1400000US06037534002","Census Tract 5340.02, Los Angeles County, California"
"2358","316","1400000US06037534101","Census Tract 5341.01, Los Angeles County, California"
"6219","394","1400000US06037534102","Census Tract 5341.02, Los Angeles County, California"
"4768","337","1400000US06037534201","Census Tract 5342.01, Los Angeles County, California"
"5748","622","1400000US06037534202","Census Tract 5342.02, Los Angeles County, California"
"3206","257","1400000US06037534203","Census Tract 5342.03, Los Angeles County, California"
"4320","264","1400000US06037534301","Census Tract 5343.01, Los Angeles County, California"
"3720","211","1400000US06037534302","Census Tract 5343.02, Los Angeles County, California"
"2795","249","1400000US06037534403","Census Tract 5344.03, Los Angeles County, California"
"3677","260","1400000US06037534404","Census Tract 5344.04, Los Angeles County, California"
"4351","363","1400000US06037534405","Census Tract 5344.05, Los Angeles County, California"
"5027","315","1400000US06037534406","Census Tract 5344.06, Los Angeles County, California"
"5226","444","1400000US06037534501","Census Tract 5345.01, Los Angeles County, California"
"4654","470","1400000US06037534502","Census Tract 5345.02, Los Angeles County, California"
"4435","402","1400000US06037534700","Census Tract 5347, Los Angeles County, California"
"3136","320","1400000US06037534802","Census Tract 5348.02, Los Angeles County, California"
"4589","503","1400000US06037534803","Census Tract 5348.03, Los Angeles County, California"
"3736","312","1400000US06037534804","Census Tract 5348.04, Los Angeles County, California"
"6319","502","1400000US06037534900","Census Tract 5349, Los Angeles County, California"
"4512","507","1400000US06037535001","Census Tract 5350.01, Los Angeles County, California"
"3648","298","1400000US06037535002","Census Tract 5350.02, Los Angeles County, California"
"7949","655","1400000US06037535101","Census Tract 5351.01, Los Angeles County, California"
"4621","406","1400000US06037535102","Census Tract 5351.02, Los Angeles County, California"
"6111","708","1400000US06037535200","Census Tract 5352, Los Angeles County, California"
"6524","591","1400000US06037535300","Census Tract 5353, Los Angeles County, California"
"3553","327","1400000US06037535400","Census Tract 5354, Los Angeles County, California"
"3898","303","1400000US06037535501","Census Tract 5355.01, Los Angeles County, California"
"5411","527","1400000US06037535502","Census Tract 5355.02, Los Angeles County, California"
"2240","180","1400000US06037535503","Census Tract 5355.03, Los Angeles County, California"
"3998","259","1400000US06037535603","Census Tract 5356.03, Los Angeles County, California"
"4476","313","1400000US06037535604","Census Tract 5356.04, Los Angeles County, California"
"4440","301","1400000US06037535605","Census Tract 5356.05, Los Angeles County, California"
"2007","369","1400000US06037535606","Census Tract 5356.06, Los Angeles County, California"
"4946","369","1400000US06037535607","Census Tract 5356.07, Los Angeles County, California"
"5237","598","1400000US06037535701","Census Tract 5357.01, Los Angeles County, California"
"5638","490","1400000US06037535702","Census Tract 5357.02, Los Angeles County, California"
"6600","414","1400000US06037535802","Census Tract 5358.02, Los Angeles County, California"
"4246","327","1400000US06037535803","Census Tract 5358.03, Los Angeles County, California"
"5328","436","1400000US06037535804","Census Tract 5358.04, Los Angeles County, California"
"5578","469","1400000US06037535901","Census Tract 5359.01, Los Angeles County, California"
"7209","543","1400000US06037535902","Census Tract 5359.02, Los Angeles County, California"
"3701","221","1400000US06037536000","Census Tract 5360, Los Angeles County, California"
"3155","295","1400000US06037536102","Census Tract 5361.02, Los Angeles County, California"
"5353","455","1400000US06037536103","Census Tract 5361.03, Los Angeles County, California"
"3900","281","1400000US06037536104","Census Tract 5361.04, Los Angeles County, California"
"7281","473","1400000US06037536200","Census Tract 5362, Los Angeles County, California"
"7139","623","1400000US06037540000","Census Tract 5400, Los Angeles County, California"
"6743","423","1400000US06037540101","Census Tract 5401.01, Los Angeles County, California"
"6905","474","1400000US06037540102","Census Tract 5401.02, Los Angeles County, California"
"2587","253","1400000US06037540201","Census Tract 5402.01, Los Angeles County, California"
"7116","462","1400000US06037540202","Census Tract 5402.02, Los Angeles County, California"
"5807","478","1400000US06037540203","Census Tract 5402.03, Los Angeles County, California"
"4728","374","1400000US06037540300","Census Tract 5403, Los Angeles County, California"
"2109","301","1400000US06037540400","Census Tract 5404, Los Angeles County, California"
"6713","563","1400000US06037540501","Census Tract 5405.01, Los Angeles County, California"
"6163","412","1400000US06037540502","Census Tract 5405.02, Los Angeles County, California"
"4981","617","1400000US06037540600","Census Tract 5406, Los Angeles County, California"
"3230","398","1400000US06037540700","Census Tract 5407, Los Angeles County, California"
"5287","735","1400000US06037540800","Census Tract 5408, Los Angeles County, California"
"4904","551","1400000US06037540901","Census Tract 5409.01, Los Angeles County, California"
"4707","366","1400000US06037540902","Census Tract 5409.02, Los Angeles County, California"
"1144","146","1400000US06037541001","Census Tract 5410.01, Los Angeles County, California"
"3318","280","1400000US06037541002","Census Tract 5410.02, Los Angeles County, California"
"3251","332","1400000US06037541100","Census Tract 5411, Los Angeles County, California"
"6546","527","1400000US06037541200","Census Tract 5412, Los Angeles County, California"
"5512","489","1400000US06037541300","Census Tract 5413, Los Angeles County, California"
"7989","841","1400000US06037541400","Census Tract 5414, Los Angeles County, California"
"6273","763","1400000US06037541500","Census Tract 5415, Los Angeles County, California"
"3059","293","1400000US06037541603","Census Tract 5416.03, Los Angeles County, California"
"5917","453","1400000US06037541604","Census Tract 5416.04, Los Angeles County, California"
"4805","462","1400000US06037541605","Census Tract 5416.05, Los Angeles County, California"
"2348","234","1400000US06037541606","Census Tract 5416.06, Los Angeles County, California"
"6638","452","1400000US06037541700","Census Tract 5417, Los Angeles County, California"
"6180","456","1400000US06037541801","Census Tract 5418.01, Los Angeles County, California"
"5306","526","1400000US06037541802","Census Tract 5418.02, Los Angeles County, California"
"4708","459","1400000US06037542000","Census Tract 5420, Los Angeles County, California"
"3685","345","1400000US06037542103","Census Tract 5421.03, Los Angeles County, California"
